79.195.208.72 - - [25/May/2017:06:56:04 +0200] "GET /static/autocomplete_light/autocomplete.js HTTP/1.1" 200 7140 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0"
79.195.208.72 - - [25/May/2017:06:56:04 +0200] "GET /static/autocomplete_light/widget.js HTTP/1.1" 200 4964 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0"
79.195.208.72 - - [25/May/2017:06:56:04 +0200] "GET /static/autocomplete_light/addanother.js HTTP/1.1" 200 1780 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0"
79.195.208.72 - - [25/May/2017:06:56:04 +0200] "GET /static/autocomplete_light/text_widget.js HTTP/1.1" 200 3220 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0"
79.195.208.72 - - [25/May/2017:06:56:04 +0200] "GET /static/autocomplete_light/remote.js HTTP/1.1" 200 1188 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0"
79.195.208.72 - - [25/May/2017:06:56:04 +0200] "GET /static/autocomplete_light/style.css HTTP/1.1" 200 1716 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0"
79.195.208.72 - - [25/May/2017:06:56:04 +0200] "GET /static/js/util.js HTTP/1.1" 200 2084 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0"
79.195.208.72 - - [25/May/2017:06:56:04 +0200] "GET /static/js/PluginDetect.js HTTP/1.1" 200 17214 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0"
79.195.208.72 - - [25/May/2017:06:56:04 +0200] "GET /static/js/affected.js HTTP/1.1" 200 2388 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0"
79.195.208.72 - - [25/May/2017:06:56:04 +0200] "GET /static/js/browser_diagnosis.js HTTP/1.1" 200 2308 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0"
79.195.208.72 - - [25/May/2017:06:56:04 +0200] "GET /static/img/hpiicon.ico HTTP/1.1" 200 1802 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0"
79.195.208.72 - - [25/May/2017:06:56:04 +0200] "GET /static/img/hpi-claim_01.png HTTP/1.1" 200 3114 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0"
79.195.208.72 - - [25/May/2017:06:56:04 +0200] "GET /static/img/Logo.png HTTP/1.1" 200 7930 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0"
79.195.208.72 - - [25/May/2017:06:56:05 +0200] "GET /static/img/startseite_blau.png HTTP/1.1" 200 654957 "https://sample-server/static/css/extra.css" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0"
79.195.208.72 - - [25/May/2017:06:56:05 +0200] "GET /isec/checkMe/?browser=Firefox&ver=29.0&sys=Windows%208.1&plugins=Java:1.7.0.55,Flash:13.0.0.214,AdobeReader:11.0.7.79 HTTP/1.1" 200 5186 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0"
79.195.208.72 - - [25/May/2017:06:56:07 +0200] "GET /isec/my_admin/jsi18n/ HTTP/1.1" 200 4505 "https://sample-server/isec/checkMe/?browser=Firefox&ver=29.0&sys=Windows%208.1&plugins=Java:1.7.0.55,Flash:13.0.0.214,AdobeReader:11.0.7.79" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0"
